Record,YNAM,ZNAM
1341357377,ITMRingUp [SNDR:0C08AB14],
1341357380,ITMRingUp [SNDR:0C08AB14],
1341357381,ITMRingUp [SNDR:0C08AB14],
1341357382,ITMRingUp [SNDR:0C08AB14],
1341357384,ITMRingUp [SNDR:0C08AB14],
1341357386,ITMRingUp [SNDR:0C08AB14],
1341357388,ITMRingUp [SNDR:0C08AB14],
1341357390,ITMRingUp [SNDR:0C08AB14],
1341357392,ITMRingUp [SNDR:0C08AB14],
1341357411,ITMRingUp [SNDR:0C08AB14],
1341357412,ITMRingUp [SNDR:0C08AB14],
1341357413,ITMRingUp [SNDR:0C08AB14],
1341357414,ITMRingUp [SNDR:0C08AB14],
1341357415,ITMRingUp [SNDR:0C08AB14],
1341357416,ITMRingUp [SNDR:0C08AB14],
1341357417,ITMRingUp [SNDR:0C08AB14],
1341357418,ITMRingUp [SNDR:0C08AB14],
1341357419,ITMRingUp [SNDR:0C08AB14],
1341357420,ITMRingUp [SNDR:0C08AB14],
1341378158,ITMRingUp [SNDR:0C08AB14],
1341378159,ITMRingUp [SNDR:0C08AB14],
1341378160,ITMRingUp [SNDR:0C08AB14],
1341378161,ITMRingUp [SNDR:0C08AB14],
1341378162,ITMRingUp [SNDR:0C08AB14],
1341378163,ITMRingUp [SNDR:0C08AB14],
1341378164,ITMRingUp [SNDR:0C08AB14],
1341378165,ITMRingUp [SNDR:0C08AB14],
1341378167,ITMRingUp [SNDR:0C08AB14],
1341378171,ITMRingUp [SNDR:0C08AB14],
1341378172,ITMRingUp [SNDR:0C08AB14],
1341378173,ITMRingUp [SNDR:0C08AB14],
1341378175,ITMRingUp [SNDR:0C08AB14],
1341378179,ITMRingUp [SNDR:0C08AB14],
1341398917,ITMRingUp [SNDR:0C08AB14],
1341398918,ITMRingUp [SNDR:0C08AB14],
1341398920,ITMRingUp [SNDR:0C08AB14],
1341398929,ITMRingUp [SNDR:0C08AB14],
1341398930,ITMRingUp [SNDR:0C08AB14],
1341398931,ITMRingUp [SNDR:0C08AB14],
1341398932,ITMRingUp [SNDR:0C08AB14],
1341398933,ITMRingUp [SNDR:0C08AB14],
1341398934,ITMRingUp [SNDR:0C08AB14],
1341398935,ITMRingUp [SNDR:0C08AB14],
1341398936,ITMRingUp [SNDR:0C08AB14],
1341398938,ITMRingUp [SNDR:0C08AB14],
1341398947,ITMRingUp [SNDR:0C08AB14],
1341398948,ITMRingUp [SNDR:0C08AB14],
1341398949,ITMRingUp [SNDR:0C08AB14],
1341398950,ITMRingUp [SNDR:0C08AB14],
1341398951,ITMRingUp [SNDR:0C08AB14],
1341398952,ITMRingUp [SNDR:0C08AB14],
1341398953,ITMRingUp [SNDR:0C08AB14],
1341398954,ITMRingUp [SNDR:0C08AB14],
1341398956,ITMRingUp [SNDR:0C08AB14],
1341398958,ITMRingUp [SNDR:0C08AB14],
1341398960,ITMRingUp [SNDR:0C08AB14],
1341419699,ITMRingUp [SNDR:0C08AB14],
1341419701,ITMRingUp [SNDR:0C08AB14],
1341419703,ITMRingUp [SNDR:0C08AB14],
1341419705,ITMRingUp [SNDR:0C08AB14],
1341419707,ITMRingUp [SNDR:0C08AB14],
1341419709,ITMRingUp [SNDR:0C08AB14],
1341419711,ITMRingUp [SNDR:0C08AB14],
1341419713,ITMRingUp [SNDR:0C08AB14],
1341419715,ITMRingUp [SNDR:0C08AB14],
1341419717,ITMRingUp [SNDR:0C08AB14],
1341440456,ITMRingUp [SNDR:0C08AB14],
1341440458,ITMRingUp [SNDR:0C08AB14],
1341440460,ITMRingUp [SNDR:0C08AB14],
1341440462,ITMRingUp [SNDR:0C08AB14],
1341440464,ITMRingUp [SNDR:0C08AB14],
1341440466,ITMRingUp [SNDR:0C08AB14],
1341461205,ITMRingUp [SNDR:0C08AB14],
1341461207,ITMRingUp [SNDR:0C08AB14],
1341461209,ITMRingUp [SNDR:0C08AB14],
1341461211,ITMRingUp [SNDR:0C08AB14],
1341461213,ITMRingUp [SNDR:0C08AB14],
1341461215,ITMRingUp [SNDR:0C08AB14],
1341461217,ITMRingUp [SNDR:0C08AB14],
1341461219,ITMRingUp [SNDR:0C08AB14],
1341461221,ITMRingUp [SNDR:0C08AB14],
1341461223,ITMRingUp [SNDR:0C08AB14],
1341461225,ITMRingUp [SNDR:0C08AB14],
1341461227,ITMRingUp [SNDR:0C08AB14],
1341461229,ITMRingUp [SNDR:0C08AB14],
1341461231,ITMRingUp [SNDR:0C08AB14],
1341461233,ITMRingUp [SNDR:0C08AB14],
1341461235,ITMRingUp [SNDR:0C08AB14],
1341461237,ITMRingUp [SNDR:0C08AB14],
1341461239,ITMRingUp [SNDR:0C08AB14],
1341461241,ITMRingUp [SNDR:0C08AB14],
1341461243,ITMRingUp [SNDR:0C08AB14],
1341461245,ITMRingUp [SNDR:0C08AB14],
1341461247,ITMRingUp [SNDR:0C08AB14],
1341461249,ITMRingUp [SNDR:0C08AB14],
1341461251,ITMRingUp [SNDR:0C08AB14],
1341461253,ITMRingUp [SNDR:0C08AB14],
1341461255,ITMRingUp [SNDR:0C08AB14],
1341461257,ITMRingUp [SNDR:0C08AB14],
1341461259,ITMRingUp [SNDR:0C08AB14],
1341461261,ITMRingUp [SNDR:0C08AB14],
1341461263,ITMRingUp [SNDR:0C08AB14],
1341461265,ITMRingUp [SNDR:0C08AB14],
1341461267,ITMRingUp [SNDR:0C08AB14],
1341461269,ITMRingUp [SNDR:0C08AB14],
1341461271,ITMRingUp [SNDR:0C08AB14],
1341461273,ITMRingUp [SNDR:0C08AB14],
1341461275,ITMRingUp [SNDR:0C08AB14],
1341461277,ITMRingUp [SNDR:0C08AB14],
1341482016,ITMRingUp [SNDR:0C08AB14],
1341482018,ITMRingUp [SNDR:0C08AB14],
1341482020,ITMRingUp [SNDR:0C08AB14],
1341482022,ITMRingUp [SNDR:0C08AB14],
1341482024,ITMRingUp [SNDR:0C08AB14],
1341482026,ITMRingUp [SNDR:0C08AB14],
1341482028,ITMRingUp [SNDR:0C08AB14],
1341482030,ITMRingUp [SNDR:0C08AB14],
1341482032,ITMRingUp [SNDR:0C08AB14],
1341482034,ITMRingUp [SNDR:0C08AB14],
1341482036,ITMRingUp [SNDR:0C08AB14],
1341482038,ITMRingUp [SNDR:0C08AB14],
1341482039,ITMRingUp [SNDR:0C08AB14],
1341482041,ITMRingUp [SNDR:0C08AB14],
1341482043,ITMRingUp [SNDR:0C08AB14],
1341482045,ITMRingUp [SNDR:0C08AB14],
1341482047,ITMRingUp [SNDR:0C08AB14],
1341482049,ITMRingUp [SNDR:0C08AB14],
1341482051,ITMRingUp [SNDR:0C08AB14],
1341482053,ITMRingUp [SNDR:0C08AB14],
1341482055,ITMRingUp [SNDR:0C08AB14],
1341482057,ITMRingUp [SNDR:0C08AB14],
1341482059,ITMRingUp [SNDR:0C08AB14],
1341482061,ITMRingUp [SNDR:0C08AB14],
1341482063,ITMRingUp [SNDR:0C08AB14],
1341482065,ITMRingUp [SNDR:0C08AB14],
1341482067,ITMRingUp [SNDR:0C08AB14],
1341482069,ITMRingUp [SNDR:0C08AB14],
1341482071,ITMRingUp [SNDR:0C08AB14],
1341482073,ITMRingUp [SNDR:0C08AB14],
1341482075,ITMRingUp [SNDR:0C08AB14],
1341482077,ITMRingUp [SNDR:0C08AB14],
1341482079,ITMRingUp [SNDR:0C08AB14],
1341482081,ITMRingUp [SNDR:0C08AB14],
1341482083,ITMRingUp [SNDR:0C08AB14],
1341482085,ITMRingUp [SNDR:0C08AB14],
1341482087,ITMRingUp [SNDR:0C08AB14],
1341482089,ITMRingUp [SNDR:0C08AB14],
1341482091,ITMRingUp [SNDR:0C08AB14],
1341482093,ITMRingUp [SNDR:0C08AB14],
1341482095,ITMRingUp [SNDR:0C08AB14],
1341482097,ITMRingUp [SNDR:0C08AB14],
1341482099,ITMRingUp [SNDR:0C08AB14],
1341482101,ITMRingUp [SNDR:0C08AB14],
1341482103,ITMRingUp [SNDR:0C08AB14],
1341482105,ITMRingUp [SNDR:0C08AB14],
1341482107,ITMRingUp [SNDR:0C08AB14],
1341482108,ITMRingUp [SNDR:0C08AB14],
1341502847,ITMRingUp [SNDR:0C08AB14],
1341502849,ITMRingUp [SNDR:0C08AB14],
1341502851,ITMRingUp [SNDR:0C08AB14],
1341502853,ITMRingUp [SNDR:0C08AB14],
1341502855,ITMRingUp [SNDR:0C08AB14],
1341502857,ITMRingUp [SNDR:0C08AB14],
1341502859,ITMRingUp [SNDR:0C08AB14],
1341502861,ITMRingUp [SNDR:0C08AB14],
1341502863,ITMRingUp [SNDR:0C08AB14],
1341502865,ITMRingUp [SNDR:0C08AB14],
1341502867,ITMRingUp [SNDR:0C08AB14],
1341502869,ITMRingUp [SNDR:0C08AB14],
1341502871,ITMRingUp [SNDR:0C08AB14],
1341502873,ITMRingUp [SNDR:0C08AB14],
1341502875,ITMRingUp [SNDR:0C08AB14],
1341502877,ITMRingUp [SNDR:0C08AB14],
1341523616,ITMRingUp [SNDR:0C08AB14],
1341523624,ITMRingUp [SNDR:0C08AB14],
1341523625,ITMRingUp [SNDR:0C08AB14],
1341523626,ITMRingUp [SNDR:0C08AB14],
1341523627,ITMRingUp [SNDR:0C08AB14],
1341523628,ITMRingUp [SNDR:0C08AB14],
1341523629,ITMRingUp [SNDR:0C08AB14],
1341523630,ITMRingUp [SNDR:0C08AB14],
1341523632,ITMRingUp [SNDR:0C08AB14],
1341523640,ITMRingUp [SNDR:0C08AB14],
1341523641,ITMRingUp [SNDR:0C08AB14],
1341523642,ITMRingUp [SNDR:0C08AB14],
1341523643,ITMRingUp [SNDR:0C08AB14],
1341523644,ITMRingUp [SNDR:0C08AB14],
1341523645,ITMRingUp [SNDR:0C08AB14],
1341523646,ITMRingUp [SNDR:0C08AB14],
1341523648,ITMRingUp [SNDR:0C08AB14],
1341523656,ITMRingUp [SNDR:0C08AB14],
1341523657,ITMRingUp [SNDR:0C08AB14],
1341523658,ITMRingUp [SNDR:0C08AB14],
1341523659,ITMRingUp [SNDR:0C08AB14],
1341523660,ITMRingUp [SNDR:0C08AB14],
1341523661,ITMRingUp [SNDR:0C08AB14],
1341523662,ITMRingUp [SNDR:0C08AB14],
1341523664,ITMRingUp [SNDR:0C08AB14],
1341523672,ITMRingUp [SNDR:0C08AB14],
1341523673,ITMRingUp [SNDR:0C08AB14],
1341523674,ITMRingUp [SNDR:0C08AB14],
1341523675,ITMRingUp [SNDR:0C08AB14],
1341523676,ITMRingUp [SNDR:0C08AB14],
1341523677,ITMRingUp [SNDR:0C08AB14],
1341523678,ITMRingUp [SNDR:0C08AB14],
1341523681,ITMRingUp [SNDR:0C08AB14],
1341523683,ITMRingUp [SNDR:0C08AB14],
1341544423,ITMRingUp [SNDR:0C08AB14],
1341544426,ITMRingUp [SNDR:0C08AB14],
1341565170,ITMRingUp [SNDR:0C08AB14],
1341565172,ITMRingUp [SNDR:0C08AB14],
1341565174,ITMRingUp [SNDR:0C08AB14],
1341565176,ITMRingUp [SNDR:0C08AB14],
1341565178,ITMRingUp [SNDR:0C08AB14],
1341565180,ITMRingUp [SNDR:0C08AB14],
1341565182,ITMRingUp [SNDR:0C08AB14],
1341565184,ITMRingUp [SNDR:0C08AB14],
1341565186,ITMRingUp [SNDR:0C08AB14],
1341565188,ITMRingUp [SNDR:0C08AB14],
1341565190,ITMRingUp [SNDR:0C08AB14],
1341565192,ITMRingUp [SNDR:0C08AB14],
1341565194,ITMRingUp [SNDR:0C08AB14],
1341565196,ITMRingUp [SNDR:0C08AB14],
1341565198,ITMRingUp [SNDR:0C08AB14],
1341585942,ITMRingUp [SNDR:0C08AB14],
1341585943,ITMRingUp [SNDR:0C08AB14],
1341585944,ITMRingUp [SNDR:0C08AB14],
1341585945,ITMRingUp [SNDR:0C08AB14],
1341585946,ITMRingUp [SNDR:0C08AB14],
1341585947,ITMRingUp [SNDR:0C08AB14],
1341585949,ITMRingUp [SNDR:0C08AB14],
1341585956,ITMRingUp [SNDR:0C08AB14],
1341585957,ITMRingUp [SNDR:0C08AB14],
1341585958,ITMRingUp [SNDR:0C08AB14],
1341585959,ITMRingUp [SNDR:0C08AB14],
1341585960,ITMRingUp [SNDR:0C08AB14],
1341585961,ITMRingUp [SNDR:0C08AB14],
1341585963,ITMRingUp [SNDR:0C08AB14],
1341585970,ITMRingUp [SNDR:0C08AB14],
1341585971,ITMRingUp [SNDR:0C08AB14],
1341585972,ITMRingUp [SNDR:0C08AB14],
1341585973,ITMRingUp [SNDR:0C08AB14],
1341585974,ITMRingUp [SNDR:0C08AB14],
1341585975,ITMRingUp [SNDR:0C08AB14],
1341585977,ITMRingUp [SNDR:0C08AB14],
1341585984,ITMRingUp [SNDR:0C08AB14],
1341585985,ITMRingUp [SNDR:0C08AB14],
1341585986,ITMRingUp [SNDR:0C08AB14],
1341585987,ITMRingUp [SNDR:0C08AB14],
1341585988,ITMRingUp [SNDR:0C08AB14],
1341585989,ITMRingUp [SNDR:0C08AB14],
1341585991,ITMRingUp [SNDR:0C08AB14],
1341585998,ITMRingUp [SNDR:0C08AB14],
1341585999,ITMRingUp [SNDR:0C08AB14],
1341586000,ITMRingUp [SNDR:0C08AB14],
1341586001,ITMRingUp [SNDR:0C08AB14],
1341586002,ITMRingUp [SNDR:0C08AB14],
1341586003,ITMRingUp [SNDR:0C08AB14],
1341586005,ITMRingUp [SNDR:0C08AB14],
1341606749,ITMRingUp [SNDR:0C08AB14],
1341606750,ITMRingUp [SNDR:0C08AB14],
1341606751,ITMRingUp [SNDR:0C08AB14],
1341606752,ITMRingUp [SNDR:0C08AB14],
1341606753,ITMRingUp [SNDR:0C08AB14],
1341606754,ITMRingUp [SNDR:0C08AB14],
1341606756,ITMRingUp [SNDR:0C08AB14],
1341606762,ITMRingUp [SNDR:0C08AB14],
1341606763,ITMRingUp [SNDR:0C08AB14],
1341606765,ITMRingUp [SNDR:0C08AB14],
1341606766,ITMRingUp [SNDR:0C08AB14],
1341606767,ITMRingUp [SNDR:0C08AB14],
1341606768,ITMRingUp [SNDR:0C08AB14],
1341606770,ITMRingUp [SNDR:0C08AB14],
1341606777,ITMRingUp [SNDR:0C08AB14],
1341606778,ITMRingUp [SNDR:0C08AB14],
1341606779,ITMRingUp [SNDR:0C08AB14],
1341606780,ITMRingUp [SNDR:0C08AB14],
1341606781,ITMRingUp [SNDR:0C08AB14],
1341606782,ITMRingUp [SNDR:0C08AB14],
1341606784,ITMRingUp [SNDR:0C08AB14],
1341606786,ITMRingUp [SNDR:0C08AB14],
1341606792,ITMRingUp [SNDR:0C08AB14],
1341606793,ITMRingUp [SNDR:0C08AB14],
1341606795,ITMRingUp [SNDR:0C08AB14],
1341606796,ITMRingUp [SNDR:0C08AB14],
1341606797,ITMRingUp [SNDR:0C08AB14],
1341606798,ITMRingUp [SNDR:0C08AB14],
1341606799,ITMRingUp [SNDR:0C08AB14],
1341606801,ITMRingUp [SNDR:0C08AB14],
1341606808,ITMRingUp [SNDR:0C08AB14],
1341606809,ITMRingUp [SNDR:0C08AB14],
1341606810,ITMRingUp [SNDR:0C08AB14],
1341606811,ITMRingUp [SNDR:0C08AB14],
1341606812,ITMRingUp [SNDR:0C08AB14],
1341606813,ITMRingUp [SNDR:0C08AB14],
1341606815,ITMRingUp [SNDR:0C08AB14],
1341606822,ITMRingUp [SNDR:0C08AB14],
1341606823,ITMRingUp [SNDR:0C08AB14],
1341606824,ITMRingUp [SNDR:0C08AB14],
1341606825,ITMRingUp [SNDR:0C08AB14],
1341606826,ITMRingUp [SNDR:0C08AB14],
1341606827,ITMRingUp [SNDR:0C08AB14],
1341606829,ITMRingUp [SNDR:0C08AB14],
1341606836,ITMRingUp [SNDR:0C08AB14],
1341606837,ITMRingUp [SNDR:0C08AB14],
1341627575,ITMRingUp [SNDR:0C08AB14],
1341627576,ITMRingUp [SNDR:0C08AB14],
1341627577,ITMRingUp [SNDR:0C08AB14],
1341627578,ITMRingUp [SNDR:0C08AB14],
1341627587,ITMRingUp [SNDR:0C08AB14],
1341627588,ITMRingUp [SNDR:0C08AB14],
1341627590,ITMRingUp [SNDR:0C08AB14],
1341648335,ITMRingUp [SNDR:0C08AB14],
1341648338,ITMRingUp [SNDR:0C08AB14],
1341648339,ITMRingUp [SNDR:0C08AB14],
1341648342,ITMRingUp [SNDR:0C08AB14],
1341669082,ITMRingUp [SNDR:0C08AB14],
1341669093,ITMRingUp [SNDR:0C08AB14],
1341669094,ITMRingUp [SNDR:0C08AB14],
1341669095,ITMRingUp [SNDR:0C08AB14],
1341669096,ITMRingUp [SNDR:0C08AB14],
1341669097,ITMRingUp [SNDR:0C08AB14],
1341689836,ITMRingUp [SNDR:0C08AB14],
1341689843,ITMRingUp [SNDR:0C08AB14],
1341689844,ITMRingUp [SNDR:0C08AB14],
1341689845,ITMRingUp [SNDR:0C08AB14],
1341689846,ITMRingUp [SNDR:0C08AB14],
1341689847,ITMRingUp [SNDR:0C08AB14],
1341689848,ITMRingUp [SNDR:0C08AB14],
1341689850,ITMRingUp [SNDR:0C08AB14],
1341689852,ITMRingUp [SNDR:0C08AB14],
1341689854,ITMRingUp [SNDR:0C08AB14],
1341689861,ITMRingUp [SNDR:0C08AB14],
1341689862,ITMRingUp [SNDR:0C08AB14],
1341689863,ITMRingUp [SNDR:0C08AB14],
1341689864,ITMRingUp [SNDR:0C08AB14],
1341689865,ITMRingUp [SNDR:0C08AB14],
1341689866,ITMRingUp [SNDR:0C08AB14],
1341689868,ITMRingUp [SNDR:0C08AB14],
1341689870,ITMRingUp [SNDR:0C08AB14],
1341710621,ITMRingUp [SNDR:0C08AB14],
1341710622,ITMRingUp [SNDR:0C08AB14],
1341710623,ITMRingUp [SNDR:0C08AB14],
1341710624,ITMRingUp [SNDR:0C08AB14],
1341710625,ITMRingUp [SNDR:0C08AB14],
1341710626,ITMRingUp [SNDR:0C08AB14],
1341710628,ITMRingUp [SNDR:0C08AB14],
1341710635,ITMRingUp [SNDR:0C08AB14],
1341710636,ITMRingUp [SNDR:0C08AB14],
1341710637,ITMRingUp [SNDR:0C08AB14],
1341710638,ITMRingUp [SNDR:0C08AB14],
1341710639,ITMRingUp [SNDR:0C08AB14],
1341710640,ITMRingUp [SNDR:0C08AB14],
1341710643,ITMRingUp [SNDR:0C08AB14],
1341710651,ITMRingUp [SNDR:0C08AB14],
1341710652,ITMRingUp [SNDR:0C08AB14],
1341710653,ITMRingUp [SNDR:0C08AB14],
1341710654,ITMRingUp [SNDR:0C08AB14],
1341710655,ITMRingUp [SNDR:0C08AB14],
1341710656,ITMRingUp [SNDR:0C08AB14],
1341710657,ITMRingUp [SNDR:0C08AB14],
1341710659,ITMRingUp [SNDR:0C08AB14],
1341731403,ITMRingUp [SNDR:0C08AB14],
1341731404,ITMRingUp [SNDR:0C08AB14],
1341731405,ITMRingUp [SNDR:0C08AB14],
1341731406,ITMRingUp [SNDR:0C08AB14],
1341731407,ITMRingUp [SNDR:0C08AB14],
1341731408,ITMRingUp [SNDR:0C08AB14],
1341731410,ITMRingUp [SNDR:0C08AB14],
1341731417,ITMRingUp [SNDR:0C08AB14],
1341731418,ITMRingUp [SNDR:0C08AB14],
1341731419,ITMRingUp [SNDR:0C08AB14],
1341731420,ITMRingUp [SNDR:0C08AB14],
1341731421,ITMRingUp [SNDR:0C08AB14],
1341731422,ITMRingUp [SNDR:0C08AB14],
1341731424,ITMRingUp [SNDR:0C08AB14],
1341731426,ITMRingUp [SNDR:0C08AB14],
1341731428,ITMRingUp [SNDR:0C08AB14],
1341731430,ITMRingUp [SNDR:0C08AB14],
1341731432,ITMRingUp [SNDR:0C08AB14],
1341731435,ITMRingUp [SNDR:0C08AB14],
1341731437,ITMRingUp [SNDR:0C08AB14],
1341731439,ITMRingUp [SNDR:0C08AB14],
1341731441,ITMRingUp [SNDR:0C08AB14],
1341731443,ITMRingUp [SNDR:0C08AB14],
1341731445,ITMRingUp [SNDR:0C08AB14],
1341752184,ITMRingUp [SNDR:0C08AB14],
1341752186,ITMRingUp [SNDR:0C08AB14],
1341752188,ITMRingUp [SNDR:0C08AB14],
1341752190,ITMRingUp [SNDR:0C08AB14],
1341752192,ITMRingUp [SNDR:0C08AB14],
1341752194,ITMRingUp [SNDR:0C08AB14],
1341752196,ITMRingUp [SNDR:0C08AB14],
1341752198,ITMRingUp [SNDR:0C08AB14],
1341752200,ITMRingUp [SNDR:0C08AB14],
1341752202,ITMRingUp [SNDR:0C08AB14],
1341752204,ITMRingUp [SNDR:0C08AB14],
1341752206,ITMRingUp [SNDR:0C08AB14],
1341752208,ITMRingUp [SNDR:0C08AB14],
1341752210,ITMRingUp [SNDR:0C08AB14],
1341752212,ITMRingUp [SNDR:0C08AB14],
1341752214,ITMRingUp [SNDR:0C08AB14],
1341752216,ITMRingUp [SNDR:0C08AB14],
1341752218,ITMRingUp [SNDR:0C08AB14],
1341814621,ITMRingUp [SNDR:0C08AB14],
1341814622,ITMRingUp [SNDR:0C08AB14],
1341814623,ITMRingUp [SNDR:0C08AB14],
1341814624,ITMRingUp [SNDR:0C08AB14],
1341814625,ITMRingUp [SNDR:0C08AB14],
1341814626,ITMRingUp [SNDR:0C08AB14],
1341814627,ITMRingUp [SNDR:0C08AB14],
1341814628,ITMRingUp [SNDR:0C08AB14],
1341814629,ITMRingUp [SNDR:0C08AB14],
1341814630,ITMRingUp [SNDR:0C08AB14],
1341814631,ITMRingUp [SNDR:0C08AB14],
1341814632,ITMRingUp [SNDR:0C08AB14],
1341814643,ITMRingUp [SNDR:0C08AB14],
1341814644,ITMRingUp [SNDR:0C08AB14],
1341814645,ITMRingUp [SNDR:0C08AB14],
1341814646,ITMRingUp [SNDR:0C08AB14],
1341814647,ITMRingUp [SNDR:0C08AB14],
1341814648,ITMRingUp [SNDR:0C08AB14],
1341814649,ITMRingUp [SNDR:0C08AB14],
1341814650,ITMRingUp [SNDR:0C08AB14],
1341814652,ITMRingUp [SNDR:0C08AB14],
1341814653,ITMRingUp [SNDR:0C08AB14],
1341814654,ITMRingUp [SNDR:0C08AB14],
1341814655,ITMRingUp [SNDR:0C08AB14],
1341814656,ITMRingUp [SNDR:0C08AB14],
1341814657,ITMRingUp [SNDR:0C08AB14],
1341814658,ITMRingUp [SNDR:0C08AB14],
1341814659,ITMRingUp [SNDR:0C08AB14],
1341814660,ITMRingUp [SNDR:0C08AB14],
1341814661,ITMRingUp [SNDR:0C08AB14],
1341814662,ITMRingUp [SNDR:0C08AB14],
1341814663,ITMRingUp [SNDR:0C08AB14],
1341814664,ITMRingUp [SNDR:0C08AB14],
1341814665,ITMRingUp [SNDR:0C08AB14],
1341814666,ITMRingUp [SNDR:0C08AB14],
1341814667,ITMRingUp [SNDR:0C08AB14],
1341814668,ITMRingUp [SNDR:0C08AB14],
1341814669,ITMRingUp [SNDR:0C08AB14],
1341814670,ITMRingUp [SNDR:0C08AB14],
1341814671,ITMRingUp [SNDR:0C08AB14],
1341814673,ITMRingUp [SNDR:0C08AB14],
1341814674,ITMRingUp [SNDR:0C08AB14],
1341814675,ITMRingUp [SNDR:0C08AB14],
1341814676,ITMRingUp [SNDR:0C08AB14],
1341814677,ITMRingUp [SNDR:0C08AB14],
1341814678,ITMRingUp [SNDR:0C08AB14],
1341814679,ITMRingUp [SNDR:0C08AB14],
1341814680,ITMRingUp [SNDR:0C08AB14],
1341814681,ITMRingUp [SNDR:0C08AB14],
1341814682,ITMRingUp [SNDR:0C08AB14],
1341814683,ITMRingUp [SNDR:0C08AB14],
1341814684,ITMRingUp [SNDR:0C08AB14],
1341814685,ITMRingUp [SNDR:0C08AB14],
1341814686,ITMRingUp [SNDR:0C08AB14],
1341814687,ITMRingUp [SNDR:0C08AB14],
1341814688,ITMRingUp [SNDR:0C08AB14],
1341814689,ITMRingUp [SNDR:0C08AB14],
1341814690,ITMRingUp [SNDR:0C08AB14],
1341814691,ITMRingUp [SNDR:0C08AB14],
1341814692,ITMRingUp [SNDR:0C08AB14],
1341814694,ITMRingUp [SNDR:0C08AB14],
1341814695,ITMRingUp [SNDR:0C08AB14],
1341835433,ITMRingUp [SNDR:0C08AB14],
1341835434,ITMRingUp [SNDR:0C08AB14],
1341835435,ITMRingUp [SNDR:0C08AB14],
1341835436,ITMRingUp [SNDR:0C08AB14],
1341835437,ITMRingUp [SNDR:0C08AB14],
1341835438,ITMRingUp [SNDR:0C08AB14],
1341835439,ITMRingUp [SNDR:0C08AB14],
1341835440,ITMRingUp [SNDR:0C08AB14],
1341835441,ITMRingUp [SNDR:0C08AB14],
1341835442,ITMRingUp [SNDR:0C08AB14],
1341835443,ITMRingUp [SNDR:0C08AB14],
1341835444,ITMRingUp [SNDR:0C08AB14],
1341835445,ITMRingUp [SNDR:0C08AB14],
1341835446,ITMRingUp [SNDR:0C08AB14],
1341835447,ITMRingUp [SNDR:0C08AB14],
1341835448,ITMRingUp [SNDR:0C08AB14],
1341835449,ITMRingUp [SNDR:0C08AB14],
1341835450,ITMRingUp [SNDR:0C08AB14],
1341835452,ITMRingUp [SNDR:0C08AB14],
1341835453,ITMRingUp [SNDR:0C08AB14],
1341835454,ITMRingUp [SNDR:0C08AB14],
1341835455,ITMRingUp [SNDR:0C08AB14],
1341835456,ITMRingUp [SNDR:0C08AB14],
1341835457,ITMRingUp [SNDR:0C08AB14],
1341835459,ITMRingUp [SNDR:0C08AB14],
1341835460,ITMRingUp [SNDR:0C08AB14],
1341835461,ITMRingUp [SNDR:0C08AB14],
1341835462,ITMRingUp [SNDR:0C08AB14],
1341835463,ITMRingUp [SNDR:0C08AB14],
1341835464,ITMRingUp [SNDR:0C08AB14],
1341835465,ITMRingUp [SNDR:0C08AB14],
1341835466,ITMRingUp [SNDR:0C08AB14],
1341835467,ITMRingUp [SNDR:0C08AB14],
1341835468,ITMRingUp [SNDR:0C08AB14],
1341835469,ITMRingUp [SNDR:0C08AB14],
1341835470,ITMRingUp [SNDR:0C08AB14],
1341835471,ITMRingUp [SNDR:0C08AB14],
1341835472,ITMRingUp [SNDR:0C08AB14],
1341835474,ITMRingUp [SNDR:0C08AB14],
1341835475,ITMRingUp [SNDR:0C08AB14],
1341835476,ITMRingUp [SNDR:0C08AB14],
1341835477,ITMRingUp [SNDR:0C08AB14],
1341835479,ITMRingUp [SNDR:0C08AB14],
1341835480,ITMRingUp [SNDR:0C08AB14],
1341835481,ITMRingUp [SNDR:0C08AB14],
1341835482,ITMRingUp [SNDR:0C08AB14],
1341835483,ITMRingUp [SNDR:0C08AB14],
1341835484,ITMRingUp [SNDR:0C08AB14],
1341835485,ITMRingUp [SNDR:0C08AB14],
1341835486,ITMRingUp [SNDR:0C08AB14],
1341835487,ITMRingUp [SNDR:0C08AB14],
1341835488,ITMRingUp [SNDR:0C08AB14],
1341835489,ITMRingUp [SNDR:0C08AB14],
1341835490,ITMRingUp [SNDR:0C08AB14],
1341835491,ITMRingUp [SNDR:0C08AB14],
1341835492,ITMRingUp [SNDR:0C08AB14],
1341835493,ITMRingUp [SNDR:0C08AB14],
1341835494,ITMRingUp [SNDR:0C08AB14],
1341835495,ITMRingUp [SNDR:0C08AB14],
1341835497,ITMRingUp [SNDR:0C08AB14],
1341835498,ITMRingUp [SNDR:0C08AB14],
1341856236,ITMRingUp [SNDR:0C08AB14],
1341856237,ITMRingUp [SNDR:0C08AB14],
1341856238,ITMRingUp [SNDR:0C08AB14],
1341856239,ITMRingUp [SNDR:0C08AB14],
1341856240,ITMRingUp [SNDR:0C08AB14],
1341856241,ITMRingUp [SNDR:0C08AB14],
1341856242,ITMRingUp [SNDR:0C08AB14],
1341856243,ITMRingUp [SNDR:0C08AB14],
1341856244,ITMRingUp [SNDR:0C08AB14],
1341856245,ITMRingUp [SNDR:0C08AB14],
